url,title,author,date,mileage,overall_rating,Overall,Value,Reliability,Quality,Styling,Comfort,pros,cons,full_review,recommendation
https://www.kbb.com/mercedes-benz/mercedes-amg-cla/2017/cla45-4matic-consumer_reviews/?p=4&vehicleid=422590&intent=buy-new,Excellent car w/ a beautiful design,Raquel,"on Tuesday, February 24, 2015","I own this car - My approximate mileage is 9,700",overall rating 10 of 10,10-Oct,,10-Oct,10-Oct,10-Oct,,"""Everybody will love it is wonderful""","""No for big families is small in the back""","""Every body look at this car because is a beautiful model and it feels very reliable too, is a powerful turbo accelerator sometimes I got a little scared because it goes from 0 to 60 mph in only 4 seconds it has a lot of features for the price.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/mercedes-amg-cla/2017/cla45-4matic-consumer_reviews/?p=4&vehicleid=422590&intent=buy-new,VERY GOOD CAR,bill,"on Monday, May 16, 2016","I own this car - My approximate mileage is 14,000",overall rating 9 of 10,10-Sep,10-Sep,10-Sep,10-Sep,10-Aug,10-Sep,,,"""Overall I am very happy with this car: PLUSES: Great lease deal, comfortable ride, excellent gas mileage, great on the highway, quality interior features, radio, navigation etc.Solid car, I was rear ended by a Cadillac, I drove away, he was towed. NEGATIVES: Small back seat, poor rear visibility especially on right side. My next vehicle will have blind spot monitoring.""",Likely to recommend this car? (1-10): 8
https://www.kbb.com/mercedes-benz/mercedes-amg-cla/2017/cla45-4matic-consumer_reviews/?p=5&vehicleid=422590&intent=buy-new,"Great car, but a bit cramped for larger drivers",Derek,"on Wednesday, July 8, 2015","I own this car - My approximate mileage is 23,000",overall rating 8 of 10,10-Aug,10-Sep,10-Oct,10-Sep,10-Aug,10-Sep,"""Zippy & fun to drive, great MPG, great styling""","""small head room, cheapo plastic interior materials""","""I bought my CLA250 brand new last year and have since put on about 23,000 miles. I have had zero issues with the car so far. I wanted a faster car that could also hold it's own in the snow and this car does exactly that. At just over 200hp, it's not a speed demon on the highway, but it is very zippy around town and extremely smooth and quiet on the highway. The front wheel drive combined with the traction control system are phenomenal in the snow, it hardly feels like driving in snow at all. I drive pretty quickly most of the time and average around 32mpg which I am very pleased with. The only gripe I have with the car is that it is small for larger drivers. I am 6'4"" and the driver's seat goes back plenty far to be comfortable, but it does lack head room. I feel like my head is almost always about to touch the roof which I don't like. Note: My car has the panoramic roof which does limit the amount of head room. I drove a CLA without the glass roof and there seemed to be a couple more inches of space... The back seat is tiny, but what else can you expect from what MB calls a ""4 door coupe"". I have an 80lb dog that fits just fine in the back and has his own window to stick his head out of which you can't say for a traditional 2 door coupe style.""",Likely to recommend this car? (1-10): 8
https://www.kbb.com/mercedes-benz/mercedes-amg-cla/2017/cla45-4matic-consumer_reviews/?p=5&vehicleid=422590&intent=buy-new,first Mercedes ever,dav,"on Monday, November 7, 2016","I own this car - My approximate mileage is 36,000",overall rating 10 of 10,10-Oct,10-Aug,10-Sep,,10-Sep,,"""great price, good looking car,""","""it sits low""","""so i was very skeptic of getting this car because they were so many reviews with different opinions. i am 21 and have no kids and i bought this car when i was 20. ive had it over a year now and cant believe how much i have enjoyed the first car that i bought. they are a few things like how the car sits low and how the random triangle sensor comes on but other then that everything is good! cant wait to keep driving it.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/mercedes-amg-cla/2017/cla45-4matic-consumer_reviews/?p=5&vehicleid=422590&intent=buy-new,Great entry model for new Mercedes Benz clients,Mark,"on Friday, May 27, 2016",I don't own this car,overall rating 10 of 10,10-Oct,,10-Oct,10-Oct,10-Aug,10-Sep,"""Great MPG, Fast, Fun to drive and easy to get in""","""ECO button is a pain but not a big deal""","""1. Great mileage - 38.5 mpg 2. Room for my golf clubs in the trunk w/o folding down seats 3. All Wheel Drive handles snow perfectly 4. It was RED and tons of people compliment me on the car""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/mercedes-amg-cla/2017/cla45-4matic-consumer_reviews/?p=5&vehicleid=422590&intent=buy-new,very fast and great car to finally grow up to,tekfoc,"on Monday, August 17, 2015","I own this car - My approximate mileage is 2,300",overall rating 10 of 10,10-Oct,,10-Oct,10-Oct,10-Oct,,"""very fast, very reliable, fun to drive.""","""expensive not a cheap car per say""","""fantastic very fast,great traction in adverse winter weather (4matic). gorgeous exterior and interior. I have a fully loaded 45 AMG with RECARO racing seats and carbon fiber. I have this car for a 1yr 1/2 totally awesome car.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/mercedes-amg-cla/2017/cla45-4matic-consumer_reviews/?p=5&vehicleid=422590&intent=buy-new,I'd buy another one tomorrow,anauditor,"on Sunday, October 4, 2015","I own this car - My approximate mileage is 18,000",overall rating 10 of 10,10-Oct,,10-Oct,10-Sep,10-Oct,,"""Fantastic car, great driving dynamics, looks good.""","""None, really.""","""Entry level Benz with same luxury features as many of its C and GLK class siblings. The DCT enhances the performance of the 2.0T engine. As all MB products can accelerate quickly once it gets going. Driving dynamics are stellar. Interior is quality and presents well with high-grade finishes and top stitching on the seats. Very comfortable for driver and passengers alike, although entry to back seat is difficult due to coupe design. fold-down seats add to utility of an already spacious trunk. I bought one of the early models so not having a lot of choice I had to settle for a car with fewer options than I wanted. No problems and no regrets yet. And for the first time ever, I can say: I'd buy another one tomorrow if I had to.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/mercedes-amg-cla/2017/cla45-4matic-consumer_reviews/?p=6&vehicleid=422590&intent=buy-new,Great car,CLA owner,"on Sunday, July 27, 2014","I own this car - My approximate mileage is 12,500",overall rating 10 of 10,10-Oct,,10-Oct,10-Oct,10-Oct,,"""Handling and feel. Steering is solid. Love it.""","""None so far.""","""I really enjoy driving the CLA 250 everyday. The car is fun to drive with great handling and nice power. I'm getting 32.5 miles to the gallon in mixed driving. 40 on the highway and around 29 in town driving. The cabin is quiet and comfortable and I get a lot of looks and comments about how people like the design and looks of the car. I would definitely buy this car again, but I plan on keeping it for at least 6 to 7 more years.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/mercedes-amg-cla/2017/cla45-4matic-consumer_reviews/?p=6&vehicleid=422590&intent=buy-new,Great Car,Fernando,"on Saturday, January 2, 2016","I own this car - My approximate mileage is 30,600",overall rating 10 of 10,10-Oct,,10-Oct,10-Oct,10-Oct,10-Aug,,,"""Great car, this is my 3rd Mercedes Benz and so far so good. Driver and front passenger seats very comfortable, back seats not as comfortable but not too bad. Few issues, Engine light on, took it to the dealer , they took care of it, it was a sensor.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/mercedes-amg-cla/2017/cla45-4matic-consumer_reviews/?p=6&vehicleid=422590&intent=buy-new,1st new Mercedes-Benz and very pleased,Happy in Chicago,"on Sunday, August 24, 2014","I own this car - My approximate mileage is 4,900",overall rating 9 of 10,10-Sep,10-Sep,,10-Sep,10-Oct,10-Sep,"""Great looking & driving M-B for $35K""","""Smaller rear seat, no spare tire, no rear armrest""","""Purchased a Certified Pre-owned CLA250 (4,900 miles) two weeks ago. Went in to buy a 2 yr. old off lease C300 4matic but wife saw the Jupiter Red CLA on the showroom floor and fell in love with it. Two weeks on and all is well. I'm a long time M-B owner but always 2 or 3 generations behind, so I'm excited to have one of their newest products. Was concerned about ""newness"" factor but salesman the chassis had been in development for 5 years in Europe as the A class people carrier before coming to the USA. CLA handled well during the test drive with ride being pretty firm, which I like, but our car also has the 18"" wheels with 40 series tires. Acceptable power from the 4 cyl engine, and changing into ""Sport"" mode definitely helped the acceleration. ""Eco"" mode shuts the car off at stops which takes some getting used to, but AC and other accessories seem to keep working so no problem there. Also like the interior look and feel. M-B text looks like leather and the stitching in the door panel and seats impressed my wife. Interior lighting layout is nice as well. I liked being able to buy a front drive car from Mercedes instead of all wheel drive for the Chicago winters. Was also looking for a fuel economy improvement over C300 which we got as well. Yes back seat is small but I'm 6ft and can get in and out OK. Not great for cross country but would handle 4 adults for a day trip nicely. Nice size trunk and flexibility of fold down rear seats will help make this a great everyday car once the newness wears off. Since our car was Certified Pre-Owned we received and extra year on the factory warranty and unlimited mileage. Purchased an extra two year warranty for $2450 giving us a total 6.25 years of warranty and unlimited mileage. Hoping I don't need to use any of it but we plan on keeping the car so thought it was good investment long term.""",Likely to recommend this car? (1-10): 9
https://www.kbb.com/mercedes-benz/mercedes-amg-cla/2017/cla45-4matic-consumer_reviews/?p=6&vehicleid=422590&intent=buy-new,Fantastic small luxury car!,Josh,"on Saturday, July 18, 2015","I own this car - My approximate mileage is 3,500",overall rating 9 of 10,10-Sep,,10-Sep,10-Sep,10-Oct,,"""Power, handling, styling, quiet cabin""","""Nosiy engine, no HID headlights standard""","""The handling and torque is fantastic! Vehicle has no problem turning ""on a dime"" and freeway on-ramp acceleration. A/C vents are the best I've ever experience in any vehicle; very flexible and easy to operate. The A/C is ice cold and the heating is excellent. The base leather seats are comfortable and sporty-looking. The steering wheel is the best I've ever gripped. The trunk is large and the fold-down seats create even more space for the small vehicle. The navigation system is not intuitive but the screen is placed nicely and the picture quality is very good. Harmon-Kardon surround sound is awesome but my only complaint is that the subwoofer is weak, resulting in too much treble. However, the surround effect awesome! Finally, the panoramic moonroof is a must-have! My only overall complaint is that the engine is noisy and it makes an odd sound at engine shut down (sound like a transformer robot). Also, I don't know why HID headlights aren't standard on a MB. Plain headlights are kind of cheap looking for a luxury car.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/mercedes-amg-cla/2017/cla45-4matic-consumer_reviews/?p=6&vehicleid=422590&intent=buy-new,Best vehicle ever,Yash,"on Friday, November 22, 2013",I own this car - My approximate mileage is 300,overall rating 10 of 10,10-Oct,,10-Oct,10-Oct,10-Oct,,"""fun to drive""","""back seat head room little low""","""I enjoy the ride and every corner of this car design is great and perfect.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/mercedes-amg-gla/2016/gla45-4matic-consumer_reviews/?p=1&vehicleid=413219&intent=buy-new,"PERFORMANCE, SAFETY, LOOKS & SUPERB CUSTOMER SERV",Pie,"on Tuesday, February 23, 2016","I own this car - My approximate mileage is 24,500",overall rating 10 of 10,10-Oct,,10-Oct,10-Oct,10-Oct,,"""Fun to drive, excellent mileage, gorgeous looks""",,"""I've had my 2015 GLA for over a year. I drove it across country and back three weeks after purchasing. It is just a pleasure to drive - handling like a sports car, with interior comfort, great on gas mileage with plenty of room. The exterior/interior are gorgeous. The features are so easy to use - navigation etc. Mercedes Benz customer service is unbeatable. I feel I'm taken care of in every way possible through Embrace, road service, etc. I don't feel like ""oh you bought your car, now good luck."" When I drive this car I feel confident that if I needed help, I'd get it right away. Everyone compliments me on this vehicle.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/mercedes-amg-gla/2016/gla45-4matic-consumer_reviews/?p=1&vehicleid=413219&intent=buy-new,This just might be my next MB.,Telcontar 46,"on Tuesday, September 13, 2016",I want this car,overall rating 10 of 10,10-Oct,,10-Sep,10-Oct,10-Oct,,,,"""I am a Sr Citizen who has owned several diesel powered MBs and am looking for another. I have driven this car several times and like it, especially in 4WD. I was greatly surprised with the single review awarding a ""1"" rating. All other were 9 or 10. I cannot help but suspect someone has an axe to grind and is submitting a ""spoiler."" MBs are not inexpensive and the repairs ain't cheap. Conversely, the family's ""bomber""is a1998 diesel we have owned since September 1997. It has 215,000+ miles on it and still drives and handles beautifully. Repairs? of course - expensive but well done and very well supported. That's a plus with all the MB products my family has owned.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/mercedes-amg-gla/2016/gla45-4matic-consumer_reviews/?p=1&vehicleid=413219&intent=buy-new,Perfect for young people,Steam,"on Tuesday, November 15, 2016","I own this car - My approximate mileage is 2,000",overall rating 10 of 10,10-Oct,10-Sep,10-Oct,10-Sep,10-Oct,,"""Fun to drive, appearing, fuel economy""","""Ride is fair""","""Although the noise control and riding comfort is not good as other Mercedes model, it is totally enough for young people. I really don't care about the space of rear seat. The power is great and also it's fuel economy. I enjoy the driving so much.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/mercedes-amg-gla/2016/gla45-4matic-consumer_reviews/?p=1&vehicleid=413219&intent=buy-new,"Comfort, power and looks",Rudi,"on Wednesday, December 23, 2015","I own this car - My approximate mileage is 1,100",overall rating 10 of 10,10-Oct,10-Sep,10-Oct,10-Oct,10-Oct,,"""Looks, comfort, power and mpg""","""little noisy""","""My wife and I love the GLA 250. Are choice was down to the BMW xi, the Audi Q3 and the GlA. The rides on all three were very good, but the GLA was much better looking both interior and exterior; it looks luxury. Most sedan seats are too low; the GLA sits much higher and is very comfortable; this was very important to us. That is why we didn't purchase the Mercedes 250. The mpg we are getting is 27 city and between 32 to 36 highway.The car has plenty of power and sufficient cargo space.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/mercedes-amg-gla/2016/gla45-4matic-consumer_reviews/?p=1&vehicleid=413219&intent=buy-new,2016 Mercedess GLA250 4WD,A1 Driver,"on Friday, June 24, 2016","I own this car - My approximate mileage is 9,000",overall rating 9 of 10,10-Sep,10-Sep,10-Oct,10-Oct,10-Sep,10-Sep,"""Quality value for the money, so, I give a 9 points""","""Voice control works for GPS, but not for Phone""","""Performance very good, car seats comfortable and Exterior stylish. Interior design pretty and quality is value for the money.""",Likely to recommend this car? (1-10): 9
https://www.kbb.com/mercedes-benz/mercedes-amg-gla/2016/gla45-4matic-consumer_reviews/?p=2&vehicleid=413219&intent=buy-new,Practical with a bit of excitement thrown in,Nipun,"on Friday, January 8, 2016","I own this car - My approximate mileage is 7,000",overall rating 9 of 10,10-Sep,10-Sep,10-Oct,10-Sep,10-Oct,,"""great small family SUV""","""options are expensive""","""I have had my GLA250 4matic for little over 4 months now and am extremely satisfied with it. Compared to BMW X1 and Audi Q3 which were my options when i decided to get my vehicle, the GLA definitely stood out in terms of looks and seating comfort. The interior ergonomics are fairly simple. Doesn't take too long to get used to all the buttons in the cabin. Something which i was not expecting when i bought this was the punch the engine packs when you floor it. I have taken it on multiple long drives in all the different weather conditions and the drive comfort remains the same. Compared to other SUV's i have driven, this corners more like a sport sedan and makes it extremely fun to push around on curvy roads. The only negative i have is that Mercedes does not offer too many standard options on the car. Like a rear view camera was part of a expensive option for me! But i guess that is a cost you pay to buy into the brand.""",Likely to recommend this car? (1-10): 9
https://www.kbb.com/mercedes-benz/mercedes-amg-gla/2016/gla45-4matic-consumer_reviews/?p=2&vehicleid=413219&intent=buy-new,Beautiful exterior/interior and fun to drive!,Car Lover,"on Thursday, October 29, 2015",I own this car - My approximate mileage is 250,overall rating 9 of 10,10-Sep,,10-Oct,10-Oct,10-Oct,,"""beauty & fun combined!""","""road noise, but I've adjusted now""","""I've had this MB GLA250 for 3 weeks. I am really enjoying it! Mine is pretty loaded up; I LOVE the Panorama Roof and the Blind Spot Assist is GREAT! I haven't used the Navigation much yet, but is very user friendly. I especially like the design of the controls for everything on the car cuz it is very easy to access and use (unlike others I test drove). The Voice Comand is a plus that I am used to having, and it is really impressive the way it displays on the navigation monitor. This car's interior either is or feels wider than other comparable cars which is a pleasant surprise. This car is really fun to drive!""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/mercedes-amg-gla/2016/gla45-4matic-consumer_reviews/?p=2&vehicleid=413219&intent=buy-new,Terrible wind noise,GLA Owner,"on Monday, September 19, 2016","I own this car - My approximate mileage is 3,000",overall rating 2 of 10,10-Feb,,,,,10-May,,,"""I cannot express in words my disappointment and disgust in my recent experience with Mercedes-Benz. I will never own another model. It is certainly not what I would expect from a luxury car or a first-class dealership. I researched for several weeks before choosing to purchase and finally deciding on the GLA. The fact that it was a “Mercedes” made the decision easier for me as I knew it would be a car that would be flawless and have unmatched resale value. I purchase a new 2016 GLA 250 on July 18, 2016. After driving my brand new GLA for only 2 weeks, I took it in for an unusual wind noise coming from the driver's side window. The service manager, salesman, sales manager and others, all concur that it is a ""factory defect"" and ""something I will have to live with"". They have made no attempts to remedy this situation. I have started the process to cancel my extended warranty and I will be selling my GLA as soon as possible. I have since read countless other reports of the same wind noise from other owners. DO NOT PURCHASE A GLA!""",Likely to recommend this car? (1-10): 1
https://www.kbb.com/mercedes-benz/mercedes-amg-gla/2016/gla45-4matic-consumer_reviews/?p=2&vehicleid=413219&intent=buy-new,Excellent Combo of Practical and FUN,M2ScubaNurse,"on Saturday, February 6, 2016","I own this car - My approximate mileage is 1,500",overall rating 9 of 10,10-Sep,,,,10-Oct,,"""VERY Stylish, Excellent Price Point""","""Defaults to Eco Setting-unable to set own default""","""This is the perfect little crossover (nothing about the GLA is an SUV- it barely registers as a CUV). If you want a sedan that sits a little higher and has a little more clearance- with a lot of style- this is the car for you. It's evident its in its first year model. Some small quirks & evident after-thoughts... but surely nothing that would dissuade me from buying another GLA. Its different than anything else on the road. A lot of fun to drive. Very stylish and such an accessible price point!""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/mercedes-amg-gla/2016/gla45-4matic-consumer_reviews/?p=2&vehicleid=413219&intent=buy-new,I love this vehicle,Jazminin,"on Saturday, July 2, 2016","I own this car - My approximate mileage is 1,000",overall rating 10 of 10,10-Oct,,10-Oct,10-Oct,10-Oct,,"""fun to drive, love the interior, great mpg""",,"""I used to drive a bigger SUV that was very basic I just recently purchased this vehicle and its very cute look like a car from the front and a little SUV from the back. drives very well and it has different gears that you can change in to while you drive.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/mercedes-amg-gla/2016/gla45-4matic-consumer_reviews/?p=3&vehicleid=413219&intent=buy-new,Benz-250 4Matic,Caspian,"on Sunday, August 28, 2016","I own this car - My approximate mileage is 4,000",overall rating 9 of 10,10-Sep,10-Sep,10-Oct,10-Sep,10-Sep,10-Sep,,,"""If you’re the type who likes sporty luxury cars and have more space including of road capability, the Mercedes GLA250 4Matic has a lot to like features and offers even more to love. The base-model powered by 208-horsepower turbocharged 4-cylinder that delivers a respectable amount of power with good MPG’s! It’s maneuverable and handling feels nimble. The GLA tracks nicely through corners and seats sporty and comfortable. I was behind the wheel whole day drive this car to another state and not tired at all. What disappoints me - Voice active system works with GPS but not with Phone system. GPS traffic re-route future works with Sirius XM only. And if you didn’t purchase expensive multimedia package you don’t have either option. While Land Rover gives you 4 years warranty and 4 years Secure tracking and Customer service for Benz it is not free 30 days trial only! And App useless expect if you forgot key’s inside and would like to unlock remotely your car. These little things are only very disappointing.""",Likely to recommend this car? (1-10): 9
https://www.kbb.com/mercedes-benz/mercedes-amg-gla/2016/gla45-4matic-consumer_reviews/?p=3&vehicleid=413219&intent=buy-new,I bought a used 2015 GLA45 AMG,Bear,"on Saturday, November 19, 2016","I own this car - My approximate mileage is 14,000",overall rating 10 of 10,10-Oct,,10-Sep,10-Sep,10-Oct,10-Sep,"""Performance, Handling, Technology, Style. MPG""","""Small""","""I drove a Cayenne Turbo for ten years, went to a Caddy for 6 mos and then a GLA...Performance is great, very fast....Seats are very comfortable....Music and technology is as good as it gets....The car is small and rides firm....Handling is very good...The car is very fun too drive and you feel like your part of the road...The GLA AMG is not for everyone but if you like speed, music and style you should definitely take a look....I bought this car used 6 months ago with 11,000 miles on it for 49k...FWIW""",Likely to recommend this car? (1-10): 9
https://www.kbb.com/mercedes-benz/mercedes-amg-gla/2016/gla45-4matic-consumer_reviews/?p=3&vehicleid=413219&intent=buy-new,Buy this car only at your peril,GLA45 Owner,"on Thursday, February 23, 2017","I own this car - My approximate mileage is 37,000",overall rating 1 of 10,10-Jan,10-Jan,10-Jan,,,,"""Fun in snow. Sexy interior""","""Dangerous, uncomfortable and unreliable""","""This is my second GLA45. The first was repurchased my MB after a 6 month struggle over what was deemed as built failures in the electrical, suspension and transmission systems. I was assured the first car was a fluke and that the AMG brand was as reliable as the rest of the MB lineup. WRONG! Now into my second car - 18 months, 37k miles - and the EXACT same issues have caused my car to be in the shop for a total of 5 MONTHS over the past two years. I have, to date had: TWO new rear differentials, five reprogams of the DME, a new transmission, new suspension bushings, etc all the way around, burned through 3 sets of brakes, 2 sets of summer and 3 sets of winter tires due to uneven wear (that MB says is normal and an independent shop verified is the result of a bad suspension geometry), a new rear suspension, and a head replaced. ALL IN 18 MONTHS! With my rant over, I can assure you that you will not find a more fun car to drive in the ice and snow. It behaves like a RWD when you flick it around the corners in slippery conditions. What they dont tell you is THERE ARE NO OEM SNOWS available for this car. Wait...let me get this straight - you sold me an AWD car IN THE WINTER with no snow tires available and on 20 HIGH PERFROMANCE tires? OK.... A certain online tire dealer (TR) does sell other wheel/tire packages in 18 that fit, so we did manage to put some serious snow shoes on the beast. But, geez MB - we bought the car to DRIVE IN THE SNOW! It is also bone-jarringly bad to ride in. The engineers at AMG must like pain. My track-tuned Mini with solid bushings rode like a dream compared to this car. The seats are terrible - I have had both the regular recaros and the sport versions - they both are cripplingly bad. We take our F-450 when we travel more than an hour by car because the AMG ride is that bad! I can highly recommend this car if its NOT your only driver, if you dont mind fighting with MB and the dealer over repairs, and you enjoy the car going into safe mode at 70MPH on the interstate while a tractor trailer barrels down on you and your now screaming kids. Buy this car for a fun rallycross ride that will get the subie folk drooling every time you pull up, or for a track day car that can fit your extras and tires inside. Otherwise, buy ANYTHING else!""",Likely to recommend this car? (1-10): 1
https://www.kbb.com/mercedes-benz/mercedes-amg-gla/2016/gla45-4matic-consumer_reviews/?p=3&vehicleid=413219&intent=buy-new,poor resale value,Teri,"on Wednesday, June 15, 2016","I own this car - My approximate mileage is 2,700",overall rating 1 of 10,10-Jan,,,,,,"""none""","""no value after 6 months""","""Was surprised to find out that my car's value was so low. Paid 36,230.00 six months ago and had only 2700 miles on it. Won't be buying another Mercedes.""",Likely to recommend this car? (1-10): 1
https://www.kbb.com/mercedes-benz/s-class/2017/s600-consumer_reviews/?p=1&vehicleid=421638&intent=buy-new,"After 8 Lexus, 3 BMW, first MB...WOW!!",Spinnerkt,"on Sunday, September 11, 2016","I own this car - My approximate mileage is 20,000",overall rating 10 of 10,10-Oct,10-Sep,10-Sep,10-Oct,10-Oct,,"""Built like a super luxurious tank!!""","""Initital price and tires wear/costs.""","""This is my first Mercedes after many other luxury vehicles. The Lexus brand is super reclaimable but just so-so on the luxury side. BMW were not very good on reliability. Bought Hans (his name) as a CPO. 20,000 miles later this car is still amazing! So many comforts and high quality facets. Will say though the tires wear out super fast (18k miles) and needed a new set. Overall I love this car and will find it all but impossible to go back to the other brands. Well done MB!!""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/s-class/2017/s600-consumer_reviews/?p=1&vehicleid=421638&intent=buy-new,Nothing but the best,fba,"on Saturday, January 2, 2016","I own this car - My approximate mileage is 3,500",overall rating 10 of 10,10-Oct,,10-Sep,10-Oct,10-Oct,,"""Best in class for value, luxury, drive experience""","""Needs touchscreens, better autonomous driving""","""I seriously considered and had a deposit for the Tesla. But the luxury and attention to detail in the Mercedes made me eventually go for the 2016 S550. When it comes to car design and manufacturing, MB beats the competition hands down. Safety features are superb. Performance and road driving experience is awesome. By the way, I also drove it on the Autobahn in Europe - excellent experience!!!. Mercedes only needs to catch up on this age's technology for younger generations. Display would be nice in touchscreen. Although I have not personally experienced it, I hear that the autonomous driving in the Tesla is enhanced over that of the S550.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/s-class/2017/s600-consumer_reviews/?p=1&vehicleid=421638&intent=buy-new,The Tesla Model S doesnt even come close!,John,"on Monday, September 22, 2014",I want this car,overall rating 10 of 10,10-Oct,,10-Oct,10-Oct,10-Oct,,"""Beautiful, Best Ride, European Quality, Best Car""","""I cannot find one thing wrong with this car""","""This new S Class is one of the best cars in the world, Motor Trend even picked it over the Tesla Model S. I have intensly reviewed the Tesla Model S and the S Class, I have gotten to drive them both, the winner... the Mercedes Benz. This car has more saftey features than any other car on the market, it is also the first car to feature all LED lights inside and outside the vehicle. This car is more advanced in saftey than the Telsa, suprising but it is true. Europeans are masters of the automobile, and this car is truly the highest expression of what a car is. I loved riding in the Tesla, but the new S Class is the definite winner.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/s-class/2017/s600-consumer_reviews/?p=1&vehicleid=421638&intent=buy-new,Best S Class in 20 years,mjd,"on Saturday, December 13, 2014","I own this car - My approximate mileage is 10,500",overall rating 10 of 10,10-Oct,,10-Oct,10-Oct,10-Oct,,"""Best and most fun car to drive.""","""Expensive.""","""Looks like Mercedes is back with real quality built vehicles. I have owned S Class cars over the past 20 years. My 2001 S Class had electronic issues, my 2006 S Class had some minor issues, my 2008 S Class had very few issues, and THIS 2014 S Class has no issues at 10,500 miles. WOW! And it has tons of great technology! Way to go Daimler! I feel like we are back to awesome tank like vehicles with superior technology. I am a Benz lover. So I am excited this Benz has hit the mark.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/s-class/2017/s600-consumer_reviews/?p=1&vehicleid=421638&intent=buy-new,I had a 2015 s550 and just traded for a 2016 s63,double t,"on Monday, September 28, 2015","I own this car - My approximate mileage is 1,000",overall rating 10 of 10,10-Oct,10-Aug,10-Oct,,10-Oct,,"""fun to drive, phenomenal car""","""power rear seats & upgraded stereo eats trunk room""","""I thought our 2015 S550 was a great car. But our 2016 S63 is arguably the finest car in the world. We have the S600 interior options but the s63 performance and economy. We looked at the Bentley, and other than bragging rights, no comparison. We cannot get over the magnificant feel and luxury this car has. Wish I had bought an S63 last year. .... Wow. By the way, I am averaging 17 mpg in town ... sames as the S550 ... but this car is very, very quick.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/s-class/2017/s600-consumer_reviews/?p=2&vehicleid=421638&intent=buy-new,Head and shoulders above the competition,Stephen B,"on Monday, February 9, 2015","I own this car - My approximate mileage is 2,000",overall rating 10 of 10,10-Oct,,10-Oct,10-Oct,10-Oct,,"""Everything... really""","""Really nothing I have found""","""I spent 2 months looking, driving and examining the A8, 750LI, LS460 and a few others... Nothing even came close in my opinion. I know Audi owners are pretty committed to their cars, but if they drive an A8L and then drive the S550, they will buy the S550. Every inch of it is better and more refined. The technology is incredible. The drive is amazing. Just an absolute joy of a car.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/s-class/2017/s600-consumer_reviews/?p=2&vehicleid=421638&intent=buy-new,i love everything about this car,nt,"on Friday, May 22, 2015","I own this car - My approximate mileage is 25,000",overall rating 10 of 10,10-Oct,,10-Sep,10-Oct,10-Sep,,,,"""i owned 6 s class and 4 ls 460 in pass 10 years i find this is the best""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/s-class/2017/s600-consumer_reviews/?p=2&vehicleid=421638&intent=buy-new,Deserving of the Accolades,Wealth Steward,"on Sunday, September 13, 2015","I own this car - My approximate mileage is 6,500",overall rating 10 of 10,10-Oct,10-Aug,10-Oct,10-Oct,10-Oct,,"""Driving on air""","""Get the tire protection on the performance wheels""","""The S Class was the clear choice over the 7 series BMW, the Audi and the Porsche The smooth ride is limo like, massage and cooled seats, lumbar and roomy side support The technology (Mbrace, digital dashboard, telephone sync, pandora, two USB and outlet interface) make you forget you are on the road Driver alerts, warnings, navigation and driver assist help make long road trips more enjoyable""",Likely to recommend this car? (1-10): 10
